589.82298,0.0,0.0,0.085,38.396,42.275,-1.14349,8.378687,47.243387,2671171.72,1232922.45,0.0,6.243043,5.3E-4,0.01705,-0.0048
590.822981,0.0,0.0,0.095,38.637,42.501,-1.17033,8.37869,47.243381,2671171.95,1232921.78,0.0,6.243043,0.0032,0.01119,-0.00693
591.823121,0.0,0.0,0.084,38.542,42.505,-1.13917,8.378693,47.243379,2671172.18,1232921.56,0.0,6.243043,0.00586,0.01386,-0.00266
592.823752,0.0,0.0,0.094,38.482,42.447,-1.13392,8.378695,47.243377,2671172.34,1232921.34,0.0,6.243043,0.00266,0.01332,-0.00373
593.824287,0.0,0.0,0.0,38.256,42.502,-1.14121,8.3787,47.243378,2671172.71,1232921.46,0.0,6.243043,0.00213,0.01332,-0.0048
594.824342,0.0,0.0,0.0,38.256,42.502,-1.14123,8.378704,47.243379,2671173.02,1232921.57,0.0,6.243043,-0.00853,0.01386,-0.0032
595.824387,0.0,0.0,0.0,38.256,42.502,-1.14126,8.378708,47.243381,2671173.32,1232921.8,0.0,6.243043,0.00533,0.01599,-0.00693
596.824522,0.0,0.0,0.0,38.256,42.502,-1.14124,8.378713,47.243384,2671173.69,1232922.14,0.0,6.243043,0.00906,0.01119,-0.0016
597.824526,0.0,0.0,0.0,38.256,42.502,-1.14123,8.378717,47.243385,2671173.99,1232922.25,0.0,6.243043,5.3E-4,0.01599,-5.3E-4
598.824567,0.0,0.0,0.0,38.523,42.406,-1.14824,8.378715,47.243385,2671173.84,1232922.25,0.0,6.243043,0.0048,0.01652,-0.00373
599.824672,0.0,0.0,0.0,38.388,42.476,-1.13537,8.378712,47.243382,2671173.62,1232921.91,0.0,6.243043,0.01439,0.01812,0.0
600.824705,0.0,0.0,0.0,38.738,42.38,-1.17094,8.378711,47.243378,2671173.55,1232921.47,0.0,6.243043,-0.00373,0.00746,-0.00959
601.824732,0.0,0.0,0.0,38.736,42.379,-1.15585,8.37871,47.243375,2671173.47,1232921.13,0.0,6.243043,-0.00107,0.01705,-0.0016
602.82482,0.0,0.0,0.0,38.727,42.373,-1.15158,8.378709,47.243371,2671173.4,1232920.69,0.0,6.243043,0.00586,0.01172,-0.00533
603.82507,0.0,0.0,0.0,38.453,42.251,-1.15227,8.378711,47.243371,2671173.56,1232920.69,0.0,6.243043,0.00586,0.01226,-0.0048
604.825087,0.0,0.0,0.0,38.453,42.251,-1.15225,8.378713,47.243372,2671173.71,1232920.8,0.0,6.243043,0.00586,0.01279,-0.00266
605.825213,0.0,0.0,0.0,38.453,42.251,-1.15225,8.378716,47.243376,2671173.93,1232921.25,0.0,6.243043,0.0032,0.01172,-0.00693
606.825854,0.0,0.0,0.0,38.742,42.57,-1.1596,8.378715,47.243379,2671173.85,1232921.58,0.0,6.243043,0.00373,0.01119,-0.00586
607.826473,0.0,0.0,0.0,38.566,42.485,-1.1571,8.378715,47.24338,2671173.85,1232921.69,0.0,6.243043,0.00373,0.01439,-0.00533
608.827108,0.0,0.0,0.0,38.566,42.485,-1.1571,8.378715,47.24338,2671173.85,1232921.69,0.0,6.243043,-5.3E-4,0.01599,-0.00426
609.827471,0.0,0.0,0.0,38.566,42.485,-1.1571,8.378715,47.243383,2671173.84,1232922.03,0.0,6.243043,0.00906,0.01652,-0.00426
